Date,Close
07-02-2024,246.38999938964844
07-04-2024,251.5200042724609
07-07-2024,252.94000244140625
07-08-2024,262.3299865722656
07-09-2024,263.260009765625
07-10-2024,241.02999877929688
07-11-2024,248.22999572753903
07-14-2024,252.63999938964844
07-15-2024,256.5599975585937
07-16-2024,248.5
07-17-2024,249.22999572753903
07-18-2024,239.1999969482422
07-21-2024,251.50999450683597
07-22-2024,246.3800048828125
07-23-2024,215.9900054931641
07-24-2024,220.25
07-25-2024,219.8000030517578
07-28-2024,232.1000061035156
07-29-2024,222.6199951171875
07-30-2024,232.07000732421875
07-31-2024,216.8600006103516
08-01-2024,207.6699981689453
08-04-2024,198.8800048828125
08-05-2024,200.63999938964844
08-06-2024,191.75999450683597
08-07-2024,198.83999633789065
08-08-2024,200.0
08-11-2024,197.4900054931641
08-12-2024,207.8300018310547
08-13-2024,201.3800048828125
08-14-2024,214.13999938964844
08-15-2024,216.1199951171875
08-18-2024,222.72000122070312
08-19-2024,221.1000061035156
08-20-2024,223.2700042724609
08-21-2024,210.66000366210935
08-22-2024,220.32000732421875
08-25-2024,213.2100067138672
08-26-2024,209.2100067138672
08-27-2024,205.75
08-28-2024,206.27999877929688
08-29-2024,214.1100006103516
09-02-2024,210.6000061035156
09-03-2024,219.41000366210935
09-04-2024,230.1699981689453
09-05-2024,210.72999572753903
09-08-2024,216.2700042724609
09-09-2024,226.1699981689453
09-10-2024,228.1300048828125
09-11-2024,229.80999755859372
09-12-2024,230.2899932861328
09-15-2024,226.77999877929688
09-16-2024,227.8699951171875
09-17-2024,227.1999969482422
09-18-2024,243.9199981689453
09-19-2024,238.25
09-22-2024,250.0
09-23-2024,254.2700042724609
09-24-2024,257.0199890136719
09-25-2024,254.22000122070312
09-26-2024,260.4599914550781
09-29-2024,261.6300048828125
09-30-2024,258.0199890136719
10-01-2024,249.0200042724609
10-02-2024,240.66000366210935
10-03-2024,250.0800018310547
10-06-2024,240.8300018310547
10-07-2024,244.5
10-08-2024,241.0500030517578
10-09-2024,238.7700042724609
10-10-2024,217.8000030517578
10-13-2024,219.16000366210935
10-14-2024,219.57000732421875
10-15-2024,221.3300018310547
10-16-2024,220.88999938964844
10-17-2024,220.6999969482422
10-20-2024,218.8500061035156
10-21-2024,217.97000122070312
10-22-2024,213.6499938964844
10-23-2024,260.4800109863281
10-24-2024,269.19000244140625
10-27-2024,262.510009765625
10-28-2024,259.5199890136719
10-29-2024,257.54998779296875
10-30-2024,249.8500061035156
10-31-2024,248.97999572753903
11-03-2024,242.83999633789065
11-04-2024,251.44000244140625
11-05-2024,288.5299987792969
11-06-2024,296.9100036621094
11-07-2024,321.2200012207031
11-10-2024,350.0
11-11-2024,328.489990234375
11-12-2024,330.239990234375
11-13-2024,311.17999267578125
11-14-2024,320.7200012207031
11-17-2024,338.739990234375
11-18-2024,346.0
11-19-2024,342.0299987792969
11-20-2024,339.6400146484375
11-21-2024,352.5599975585937
